Date,Website,Disallowed Bot
2026-06-15,uol.com.br,omgili
2026-06-15,uol.com.br,Omgilibot
2026-06-15,uol.com.br,Operator
2026-06-15,uol.com.br,PanguBot
2026-06-15,uol.com.br,Peer39_crawler/1.0
2026-06-15,uol.com.br,Perplexity-User
2026-06-15,uol.com.br,PerplexityBot
2026-06-15,uol.com.br,PetalBot
2026-06-15,uol.com.br,Qwen
2026-06-15,uol.com.br,SemrushBot-OCOB
2026-06-15,uol.com.br,Timpibot
2026-06-15,uol.com.br,Twitterbot
2026-06-15,uol.com.br,Webzio-Extended
2026-06-15,uol.com.br,YouBot
2026-06-15,hurriyet.com.tr,GPTBot
2026-06-15,hurriyet.com.tr,anthropic-ai
2026-06-15,hurriyet.com.tr,ChatGPT-User
2026-06-15,hurriyet.com.tr,ClaudeBot
2026-06-15,hurriyet.com.tr,Claude-Web
2026-06-15,hurriyet.com.tr,cohere-ai
2026-06-15,hurriyet.com.tr,OAI-SearchBot
2026-06-15,hurriyet.com.tr,quillbot.com
2026-06-15,hurriyet.com.tr,PerplexityBot
2026-06-15,hurriyet.com.tr,TurnitinBot
2026-06-15,interia.pl,grapeshot
2026-06-15,cnn.com,YouBot
2026-06-15,wp.pl,GPTBot
2026-06-15,wp.pl,CCBot
2026-06-15,msn.com,YouBot
2026-06-15,theguardian.com,AhrefsSiteAudit
2026-06-15,milliyet.com.tr,anthropic-ai
2026-06-15,milliyet.com.tr,ChatGPT-User
2026-06-15,milliyet.com.tr,ClaudeBot
2026-06-15,milliyet.com.tr,Claude-Web
2026-06-15,milliyet.com.tr,cohere-ai
2026-06-15,milliyet.com.tr,GPTBot
2026-06-15,milliyet.com.tr,OAI-SearchBot
2026-06-15,milliyet.com.tr,quillbot.com
2026-06-15,milliyet.com.tr,PerplexityBot
2026-06-15,milliyet.com.tr,TurnitinBot
2026-06-15,bild.de,YouBot
2026-06-15,ouest-france.fr,5emeRue
2026-06-15,ouest-france.fr,5erue
2026-06-15,ouest-france.fr,adequat
2026-06-15,ouest-france.fr,adequat-systems
2026-06-15,ouest-france.fr,AgentCore-Browser
2026-06-15,ouest-france.fr,Ai2Bot-Dolma
2026-06-15,ouest-france.fr,AI2Bot/v2.0
2026-06-15,ouest-france.fr,Aihitdata.com
2026-06-15,ouest-france.fr,Amazonbot
2026-06-15,ouest-france.fr,AmazonBot
2026-06-15,ouest-france.fr,AmiSoftware
2026-06-15,ouest-france.fr,amazon-kendra
2026-06-15,ouest-france.fr,anthropic-ai
2026-06-15,ouest-france.fr,Applebot-Extended
2026-06-15,ouest-france.fr,Argus
2026-06-15,ouest-france.fr,Asknread
2026-06-15,ouest-france.fr,asknread.com
2026-06-15,ouest-france.fr,Augure
2026-06-15,ouest-france.fr,auramundi
2026-06-15,ouest-france.fr,bedrockbot/3.0
2026-06-15,ouest-france.fr,Bloodhound
2026-06-15,ouest-france.fr,Bytespider
2026-06-15,ouest-france.fr,CCBot
2026-06-15,ouest-france.fr,ChatGPT-User
2026-06-15,ouest-france.fr,ChatGPT-Agent
2026-06-15,ouest-france.fr,ChatGLM-Spider
2026-06-15,ouest-france.fr,Channel3Bot
2026-06-15,ouest-france.fr,Cision
2026-06-15,ouest-france.fr,ClaudeBot
2026-06-15,ouest-france.fr,Claude-SearchBot
2026-06-15,ouest-france.fr,Claude-User
2026-06-15,ouest-france.fr,Claude-Web
2026-06-15,ouest-france.fr,coexel
2026-06-15,ouest-france.fr,Cohere-ai
2026-06-15,ouest-france.fr,ConveraCrawler
2026-06-15,ouest-france.fr,Corporama
2026-06-15,ouest-france.fr,CotoyogiBot
2026-06-15,ouest-france.fr,cydralspider
2026-06-15,ouest-france.fr,DeepSeekBot
2026-06-15,ouest-france.fr,Diffbot
2026-06-15,ouest-france.fr,Digimind
2026-06-15,ouest-france.fr,DownloadNinja
2026-06-15,ouest-france.fr,downloadexpress
2026-06-15,ouest-france.fr,DuckAssistBot
2026-06-15,ouest-france.fr,EDD
2026-06-15,ouest-france.fr,ellisphere
2026-06-15,ouest-france.fr,eureka
2026-06-15,ouest-france.fr,Europresse
2026-06-15,ouest-france.fr,Explore
2026-06-15,ouest-france.fr,Factiva
2026-06-15,ouest-france.fr,Fasterfox
2026-06-15,ouest-france.fr,Fetch
2026-06-15,ouest-france.fr,gammaSpider
2026-06-15,ouest-france.fr,Gemini-DeepResearch
2026-06-15,ouest-france.fr,Google-Extended
2026-06-15,ouest-france.fr,Google-NotebookLM
2026-06-15,ouest-france.fr,GoogleAgent-Shopping
2026-06-15,ouest-france.fr,Google-CloudVertextBot
2026-06-15,ouest-france.fr,GPTBot
2026-06-15,ouest-france.fr,grub-client
2026-06-15,ouest-france.fr,HTTrack
2026-06-15,ouest-france.fr,ia_archiver
2026-06-15,ouest-france.fr,IAskBot
2026-06-15,ouest-france.fr,ia_archiver-web.archive.org
2026-06-15,ouest-france.fr,ICC-Crawler
2026-06-15,ouest-france.fr,ImageSiftBot
2026-06-15,ouest-france.fr,img2dataset
2026-06-15,ouest-france.fr,indexer
2026-06-15,ouest-france.fr,infoseek
2026-06-15,ouest-france.fr,Jetbot
2026-06-15,ouest-france.fr,k2spider
2026-06-15,ouest-france.fr,Kantar
2026-06-15,ouest-france.fr,kbcrawl
2026-06-15,ouest-france.fr,Knowings
2026-06-15,ouest-france.fr,KunatoBot
2026-06-15,ouest-france.fr,larbin
2026-06-15,ouest-france.fr,leadbox
2026-06-15,ouest-france.fr,libwww
2026-06-15,ouest-france.fr,LinerBot
2026-06-15,ouest-france.fr,linkfluence
2026-06-15,ouest-france.fr,linko
2026-06-15,ouest-france.fr,manageo
2026-06-15,ouest-france.fr,mediacompil
2026-06-15,ouest-france.fr,Meltwater
2026-06-15,ouest-france.fr,mention
2026-06-15,ouest-france.fr,Meta-ExternalAgent
2026-06-15,ouest-france.fr,Meta-ExternalFetcher
2026-06-15,ouest-france.fr,Meta-WebIndexer
2026-06-15,ouest-france.fr,Mistral.ai/crawler
2026-06-15,ouest-france.fr,MistralAI-User
2026-06-15,ouest-france.fr,Moreover
2026-06-15,ouest-france.fr,MSIECrawler
2026-06-15,ouest-france.fr,mytwip
2026-06-15,ouest-france.fr,newscan-online
2026-06-15,ouest-france.fr,NewsNow
2026-06-15,ouest-france.fr,Newzbin
2026-06-15,ouest-france.fr,NPBot
2026-06-15,ouest-france.fr,OAI-SearchBot
2026-06-15,ouest-france.fr,ObjectsSearch
2026-06-15,ouest-france.fr,Offline Explorer
2026-06-15,ouest-france.fr,Omgili
2026-06-15,ouest-france.fr,opinion-tracker
2026-06-15,ouest-france.fr,PanguBot
2026-06-15,ouest-france.fr,Perplexity-User
2026-06-15,ouest-france.fr,PerplexityBot
2026-06-15,ouest-france.fr,PetalBot
2026-06-15,ouest-france.fr,Pimptrain
2026-06-15,ouest-france.fr,proxem
2026-06-15,ouest-france.fr,ProRataIncBot
2026-06-15,ouest-france.fr,QualifiedBot
2026-06-15,ouest-france.fr,QuepasaCreep
2026-06-15,ouest-france.fr,Qwam-content-intelligence
2026-06-15,ouest-france.fr,Raven
2026-06-15,ouest-france.fr,readability.com
2026-06-15,ouest-france.fr,RyeBot
2026-06-15,ouest-france.fr,scoop.it
2026-06-15,ouest-france.fr,score3
2026-06-15,ouest-france.fr,SeekrBot
2026-06-15,ouest-france.fr,Sindup
2026-06-15,ouest-france.fr,sitecheck.internetseer.com
2026-06-15,ouest-france.fr,SiteSnagger
2026-06-15,ouest-france.fr,spotter
2026-06-15,ouest-france.fr,Synthesio
2026-06-15,ouest-france.fr,Talkwater
2026-06-15,ouest-france.fr,Teleport
2026-06-15,ouest-france.fr,TikTokSpider
2026-06-15,ouest-france.fr,TikTokSpider
2026-06-15,ouest-france.fr,TeleportPro
2026-06-15,ouest-france.fr,Timpibot
2026-06-15,ouest-france.fr,trendeo
2026-06-15,ouest-france.fr,trendybuzz
2026-06-15,ouest-france.fr,TunitinBot
2026-06-15,ouest-france.fr,Timpibot
2026-06-15,ouest-france.fr,up2news
2026-06-15,ouest-france.fr,vecteurplus
2026-06-15,ouest-france.fr,VelenCrawler
2026-06-15,ouest-france.fr,Verif
2026-06-15,ouest-france.fr,verticalsearch
2026-06-15,ouest-france.fr,vsw
2026-06-15,ouest-france.fr,wapspider
2026-06-15,ouest-france.fr,WARDBot
2026-06-15,ouest-france.fr,WebCopier
2026-06-15,ouest-france.fr,WebReaper
2026-06-15,ouest-france.fr,WebStripper
2026-06-15,ouest-france.fr,WebZinger
2026-06-15,ouest-france.fr,WebZIP
2026-06-15,ouest-france.fr,Wget
2026-06-15,ouest-france.fr,winello
2026-06-15,ouest-france.fr,WPBot
2026-06-15,ouest-france.fr,WrtnBot
2026-06-15,ouest-france.fr,YouBot
2026-06-15,ouest-france.fr,Youmag
2026-06-15,ouest-france.fr,ZanistaBot
2026-06-15,ouest-france.fr,Zealbot
2026-06-15,ouest-france.fr,Zite
2026-06-15,ouest-france.fr,ZyBORG
2026-06-15,ouest-france.fr,*
2026-06-15,corriere.it,GPTBot
2026-06-15,corriere.it,CCBot
2026-06-15,corriere.it,anthropic-ai
2026-06-15,corriere.it,Google-CloudVertexBot
2026-06-15,corriere.it,AppleBot
2026-06-15,corriere.it,Google-Extended
2026-06-15,corriere.it,Applebot-Extended
2026-06-15,corriere.it,ClaudeBot
2026-06-15,corriere.it,Amazonbot
2026-06-15,corriere.it,Meta-ExternalAgent
2026-06-15,corriere.it,PetalBot
2026-06-15,elmundo.es,008
2026-06-15,elmundo.es,AddThis.com
2026-06-15,elmundo.es,admantx
2026-06-15,elmundo.es,AhrefsBot
2026-06-15,elmundo.es,BDCbot
2026-06-15,elmundo.es,Bender
2026-06-15,elmundo.es,BIXOCRAWLER
2026-06-15,elmundo.es,bl.uk_lddc_bot
2026-06-15,elmundo.es,BLEXBot
2026-06-15,elmundo.es,BUbiNG
2026-06-15,elmundo.es,Cliqzbot
2026-06-15,elmundo.es,CNCDialer
2026-06-15,elmundo.es,crawler4j
2026-06-15,elmundo.es,CrystalSemanticsBot
2026-06-15,elmundo.es,CyberAlert
2026-06-15,elmundo.es,DigExt
2026-06-15,elmundo.es,discobot
2026-06-15,elmundo.es,discoverybot
2026-06-15,elmundo.es,dloader
2026-06-15,elmundo.es,dloader(NaverRobot)
2026-06-15,elmundo.es,DOC
2026-06-15,elmundo.es,dotbot
2026-06-15,elmundo.es,Download Ninja
2026-06-15,elmundo.es,DTS Agent
2026-06-15,elmundo.es,Exabot
2026-06-15,elmundo.es,Ezooms
2026-06-15,elmundo.es,FairShare
2026-06-15,elmundo.es,Fetch
2026-06-15,elmundo.es,Flamingo_SearchEngine
2026-06-15,elmundo.es,Genieo
2026-06-15,elmundo.es,Gigabot
2026-06-15,elmundo.es,grub-client
2026-06-15,elmundo.es,Heritrix
2026-06-15,elmundo.es,heritrix/3.3.0
2026-06-15,elmundo.es,HTTrack
2026-06-15,elmundo.es,ia_archiver
2026-06-15,elmundo.es,integromedb
2026-06-15,elmundo.es,IstellaBot
2026-06-15,elmundo.es,JikeSpider
2026-06-15,elmundo.es,Jyxobot
2026-06-15,elmundo.es,k2spider
2026-06-15,elmundo.es,Kimengi
2026-06-15,elmundo.es,Kimengi/nineconnections.com
2026-06-15,elmundo.es,larbin
2026-06-15,elmundo.es,LexxeBot/1.0
2026-06-15,elmundo.es,libwww
2026-06-15,elmundo.es,linko
2026-06-15,elmundo.es,Livelapbot
2026-06-15,elmundo.es,magpie-crawler
2026-06-15,elmundo.es,Maxthon
2026-06-15,elmundo.es,MetaURI
2026-06-15,elmundo.es,Microsoft.URL.Control
2026-06-15,elmundo.es,MJ12bot
2026-06-15,elmundo.es,Moreover
2026-06-15,elmundo.es,Moreoverbot
2026-06-15,elmundo.es,MSIECrawler
2026-06-15,elmundo.es,nabot
2026-06-15,elmundo.es,NaverBot
2026-06-15,elmundo.es,NerdByNature.Bot
2026-06-15,elmundo.es,netEstate NE Crawler
2026-06-15,elmundo.es,NetSeer crawler
2026-06-15,elmundo.es,Newscan
2026-06-15,elmundo.es,NextGenSearchBot
2026-06-15,elmundo.es,NPBot
2026-06-15,elmundo.es,nutch
2026-06-15,elmundo.es,Offline Explorer
2026-06-15,elmundo.es,omgilibot
2026-06-15,elmundo.es,Orthogaffe
2026-06-15,elmundo.es,PiplBot
2026-06-15,elmundo.es,Pixray-Seeker
2026-06-15,elmundo.es,proximic
2026-06-15,elmundo.es,psbot
2026-06-15,elmundo.es,QuerySeekerSpider
2026-06-15,elmundo.es,rogerbot
2026-06-15,elmundo.es,seokicks
2026-06-15,elmundo.es,SEOkicks-Robot
2026-06-15,elmundo.es,SiteBot
2026-06-15,elmundo.es,SiteBot/0.1
2026-06-15,elmundo.es,sitecheck.internetseer.com
2026-06-15,elmundo.es,SiteSnagger
2026-06-15,elmundo.es,Slurp
2026-06-15,elmundo.es,sogou
2026-06-15,elmundo.es,Sosospider
2026-06-15,elmundo.es,spbot
2026-06-15,elmundo.es,Spinn3r
2026-06-15,elmundo.es,Teleport
2026-06-15,elmundo.es,TeleportPro
2026-06-15,elmundo.es,trendictionbot
2026-06-15,elmundo.es,trovitBot
2026-06-15,elmundo.es,TurnitinBot
2026-06-15,elmundo.es,UbiCrawler
2026-06-15,elmundo.es,uMBot-LN
2026-06-15,elmundo.es,UnisterBot
2026-06-15,elmundo.es,UniversalFeedParser
2026-06-15,elmundo.es,WBSearchBot
2026-06-15,elmundo.es,WebCopier
2026-06-15,elmundo.es,WebReaper
2026-06-15,elmundo.es,WebStripper
2026-06-15,elmundo.es,WebZIP
2026-06-15,elmundo.es,WeSEE:Search
2026-06-15,elmundo.es,wget
2026-06-15,elmundo.es,Wotbot
2026-06-15,elmundo.es,wotbox
2026-06-15,elmundo.es,Xenu
2026-06-15,elmundo.es,Yasni
2026-06-15,elmundo.es,Zao
2026-06-15,elmundo.es,Zealbot
2026-06-15,elmundo.es,ZyBORG
2026-06-15,elmundo.es,GPTBot
2026-06-15,elmundo.es,CCBot
2026-06-15,elmundo.es,anthropic-ai
2026-06-15,elmundo.es,ChatGPT-User
2026-06-15,elmundo.es,Google-Extended
2026-06-15,elmundo.es,OAI-SearchBot
2026-06-15,elmundo.es,PerplexityBot
2026-06-15,bhaskar.com,CCBot
2026-06-15,bhaskar.com,GPTBot
2026-06-15,bhaskar.com,anthropic-ai
2026-06-15,bhaskar.com,Omgilibot
2026-06-15,bhaskar.com,Omgili
2026-06-15,bhaskar.com,FacebookBot
2026-06-15,bhaskar.com,Diffbot
2026-06-15,bhaskar.com,Bytespider
2026-06-15,bhaskar.com,ImagesiftBot
2026-06-15,bhaskar.com,cohere-ai
2026-06-15,bhaskar.com,PerplexityBot
2026-06-15,bhaskar.com,ClaudeBot
2026-06-15,bhaskar.com,Claude-Web
2026-06-15,bhaskar.com,Meta-ExternalAgent
2026-06-15,bhaskar.com,Meta-ExternalFetcher
2026-06-15,bhaskar.com,Applebot
2026-06-15,bhaskar.com,Applebot-Extended
2026-06-15,bhaskar.com,Amazonbot
2026-06-15,bhaskar.com,ChatGPT-User
2026-06-15,bhaskar.com,OAI-SearchBot
2026-06-15,bhaskar.com,Gemini-Deep-Research
2026-06-15,bhaskar.com,GoogleOther
2026-06-15,bhaskar.com,Google-CloudVertexBot
2026-06-15,bhaskar.com,Claude-User
2026-06-15,bhaskar.com,Claude-SearchBot
2026-06-15,bhaskar.com,Perplexity-User
2026-06-15,vnexpress.net,AliyunSecBot
2026-06-15,vnexpress.net,anthropic-ai
2026-06-15,vnexpress.net,Applebot-Extended
2026-06-15,vnexpress.net,archive.org_bot
2026-06-15,vnexpress.net,AudigentAdBot
2026-06-15,vnexpress.net,AwarioSmartBot
2026-06-15,vnexpress.net,BLEXBot
2026-06-15,vnexpress.net,Bytespider
2026-06-15,vnexpress.net,CCBot
2026-06-15,vnexpress.net,ChatGPT-User
2026-06-15,vnexpress.net,ClaudeBot
2026-06-15,vnexpress.net,Claude-SearchBot
2026-06-15,vnexpress.net,Claude-User
2026-06-15,vnexpress.net,Claude-Web
2026-06-15,vnexpress.net,cohere-ai
2026-06-15,vnexpress.net,DataForSeoBot
2026-06-15,vnexpress.net,Diffbot
2026-06-15,vnexpress.net,DuckAssistBot
2026-06-15,vnexpress.net,EchoboxBot
2026-06-15,vnexpress.net,FriendlyCrawler
2026-06-15,vnexpress.net,Baiduspider
2026-06-15,vnexpress.net,Bingbot
2026-06-15,vnexpress.net,Slurp
2026-06-15,vnexpress.net,GPTBot
2026-06-15,vnexpress.net,ImagesiftBot
2026-06-15,vnexpress.net,Jetslide
2026-06-15,vnexpress.net,magpie-crawler
2026-06-15,vnexpress.net,MyCentralAIScraperBot
2026-06-15,vnexpress.net,NewsNow
2026-06-15,vnexpress.net,news-please
2026-06-15,vnexpress.net,OAI-SearchBot
2026-06-15,vnexpress.net,omgili
2026-06-15,vnexpress.net,omgilibot
2026-06-15,vnexpress.net,peer39_crawler/1.0
2026-06-15,vnexpress.net,PerplexityBot
2026-06-15,vnexpress.net,Perplexity-User
2026-06-15,vnexpress.net,Poseidon Research Crawler
2026-06-15,vnexpress.net,quillbot.com
2026-06-15,vnexpress.net,Quora-Bot
2026-06-15,vnexpress.net,Scrapy
2026-06-15,vnexpress.net,SeekrBot
2026-06-15,vnexpress.net,SeznamHomepageCrawler
2026-06-15,vnexpress.net,TaraGroup Intelligent Bot
2026-06-15,vnexpress.net,Timpibot
2026-06-15,vnexpress.net,TurnitinBot
2026-06-15,vnexpress.net,ViennaTinyBot
2026-06-15,vnexpress.net,YouBot
2026-06-15,vnexpress.net,Google-Extended
2026-06-15,vnexpress.net,Google-CloudVertexBot
2026-06-15,lefigaro.fr,CloudVertexBot
2026-06-15,lefigaro.fr,anthropic-ai
2026-06-15,lefigaro.fr,Bytespider
2026-06-15,lefigaro.fr,CCBot
2026-06-15,lefigaro.fr,ClaudeBot
2026-06-15,lefigaro.fr,cohere-ai
2026-06-15,lefigaro.fr,GPTBot
2026-06-15,lefigaro.fr,Google-Extended
2026-06-15,lefigaro.fr,Alexibot
2026-06-15,lefigaro.fr,AlvinetSpider
2026-06-15,lefigaro.fr,AmiSoftware
2026-06-15,lefigaro.fr,Antenne Hatena
2026-06-15,lefigaro.fr,ApifyBot
2026-06-15,lefigaro.fr,ApifyWebsiteContentCrawler
2026-06-15,lefigaro.fr,ApocalXExplorerBot
2026-06-15,lefigaro.fr,Argus
2026-06-15,lefigaro.fr,Ask n read
2026-06-15,lefigaro.fr,asknread.com
2026-06-15,lefigaro.fr,asterias
2026-06-15,lefigaro.fr,BlowFish/1.0
2026-06-15,lefigaro.fr,BotALot
2026-06-15,lefigaro.fr,Brightbot
2026-06-15,lefigaro.fr,BuiltBotTough
2026-06-15,lefigaro.fr,Bullseye/1.0
2026-06-15,lefigaro.fr,BunnySlippers
2026-06-15,lefigaro.fr,Cegbfeieh
2026-06-15,lefigaro.fr,CheeseBot
2026-06-15,lefigaro.fr,ConveraCrawler
2026-06-15,lefigaro.fr,cosmos
2026-06-15,lefigaro.fr,Crescent
2026-06-15,lefigaro.fr,Crescent Internet ToolPak HTTP OLE Control v.1.0
2026-06-15,lefigaro.fr,cydralspider
2026-06-15,lefigaro.fr,Diffbot
2026-06-15,lefigaro.fr,Diffbot-User
2026-06-15,lefigaro.fr,DISCo Pump 3.1
2026-06-15,lefigaro.fr,DittoSpyder
2026-06-15,lefigaro.fr,EroCrawler
2026-06-15,lefigaro.fr,eureka
2026-06-15,lefigaro.fr,ExaBot
2026-06-15,lefigaro.fr,Explore
2026-06-15,lefigaro.fr,Fetch
2026-06-15,lefigaro.fr,FirecrawlAgent
2026-06-15,lefigaro.fr,Flamingo_SearchEngine
2026-06-15,lefigaro.fr,Foobot
2026-06-15,lefigaro.fr,gammaSpider
2026-06-15,lefigaro.fr,grub-client
2026-06-15,lefigaro.fr,hloader
2026-06-15,lefigaro.fr,httplib
2026-06-15,lefigaro.fr,humanlinks
2026-06-15,lefigaro.fr,indexer
2026-06-15,lefigaro.fr,InfoNaviRobot
2026-06-15,lefigaro.fr,infoseek
2026-06-15,lefigaro.fr,JennyBot
2026-06-15,lefigaro.fr,Jetbot
2026-06-15,lefigaro.fr,JikeSpider
2026-06-15,lefigaro.fr,k2spider
2026-06-15,lefigaro.fr,Kenjin Spider
2026-06-15,lefigaro.fr,larbin
2026-06-15,lefigaro.fr,LexiBot
2026-06-15,lefigaro.fr,libWeb/clsHTTP
2026-06-15,lefigaro.fr,libwww
2026-06-15,lefigaro.fr,linko
2026-06-15,lefigaro.fr,LinkScan/8.1a Unix
2026-06-15,lefigaro.fr,LinkWalker
2026-06-15,lefigaro.fr,lwp-trivial
